Test cases have been added. ,0
The team already has mockups for their design.,0
"The visualization is great, the screenshots clearly indicate the proposed output of the project.",0
Really good visualization provided.,0
The project does not have any testing involved as such. But the authors have added a testing plan.,0
"According to the team ""The specification of the project does not require us to use automated tests""  but they plan to test the modified ruby code or the new features using  the  RSpec  testing framework. Overall, the test plan sounds good ",0
No tests are required for the project as stated,0
This team did not require any tests.,0
"The test plan section specifies that it does not require performing any automated tests. However, since the new functionality of adding a visual diagram, the team would modified ruby code for the functions added to the grades_controller.",0
The test plan is complete. The team plans to test the two possible cases:1. When the review is blank. Response should be no review in text box.2. When review is present response is the result of suggestion metrics analysis. The team is right in testing just these two cases because they should not test if the API itself is returning a correct response as that would be against testing rules.,0
Yes. Functional tests with scenarios provided.,0
The design doc includes the test plan which covers changes in the functionalities.,0
"Yes, the issues and the proposed solutions are clearly written.",0
Yes they have,0
"Yes, this is the best design I have reviewed. It has clearly explained the changes in steps. the formatting is great, and it's very well made with very good design details and objectives.

It also included the current scenario and a typical score table.

It should be great if there's an expected final outcome visualization as well.",0
Yes the authors have adequately described the changes required to be made to the system. The process has been divided into steps and each step describes changes in the MVC files. Good job,0
The problem and the changes needed is explained clearly,0
"Yes, they explained a lot with two steps.",0
I really loved the way that the authors have provided a detailed proposed plan section making it very clear about the changes that are required to be made in order to tackle the given problem statement.,0
"All problem statements have been explained, this time including an elaborate test plan.",0
"Yes, the author explained the plan clearly. The steps and the files need to be modified are listed.",0
"As far as the issues are concerned, the solutions do seem logical.",0
Yes it looks sound,0
"The design is sound. It completely follows the instructions.

It also has detailed implemenation plan in each steps.

I think it follows the DRY principle, because it uses existing implementations, fully understood the existing implementations, and added the functions above.

I think it should also follow the factory pattern, although not shown in the design doc.",0
Yes the system is well designed and the UI looks neat as well. They have put effort into the UI thinking process.,0
"Although the design provided is clear, there might be some more work needed to optimize it properly and make it work as intended. ",0
The design appears to be sound and seems to follow all the appropriate principles as far as I am concerned. And as mentioned earlier I would again like to point out that the proposed plan section has been handled really well.,0
The document is very well structured and is quite easy to follow. They have explained each and everything stepwise.,0
"Yes, the design seems appropriate and suitable for the case. Maybe the author could specify the patterns they use in the document.",0
"Yes, simple straightforward solutions.",0
the design is simple,0
"The design is both simple and clear.

It should be better to add another step for the comparison of the instructor review and the student review. Both as a final examination and a testing.",0
"Yes the design is as simple as possible. However they have only described the proposed design. They could have provided simple mock ups or samples,",0
"Yes, pretty simple. Great job!",0
"The design appears to be simple to the best of my knowledge. Not a lot of files needed to be changed, signifying that they are just targeting specific files in order to make minimum number of changes possible not making it too complex.",0
"The document is well explained. Thus, it reduces complexity and makes itself appear quite easy for the user to understand. However, more diagrams and flowcharts would have helped even more.",0
"The design is as simple as possible, and described in a straightforward manner.",0
The design seems simple and feasible.,0
Necessary visual inputs are present to aid explanation.,0
"Yes, appropriate visual cue is present in the form of screen shots",0
"There are visual aids included with the design, depicting the current state of the system as well as proposed icons to institute the design changes.",0
The authors provide some screenshots which make their project more clear. It would be better if they provide more diagrams to explain their solutions.,0
"I see test cases properly defined, but the test plan is missing.",0
Yes the test plan is included.I think the tests will cover all scenarios,0
The testing appears to be pretty rigorous. They have taken into account cases when TA/instructor's scores should be excluded. The test cases could have been better described.,0
Team has done a good job in identifying the cases that needs to be tested. It will be an improvement if they can add details on how they plan to test each controller/view separately.,0
"Yes, there is a detailed test plan for this project. Not only basic features testing but also other more testing.",0
The test plan looks really thorough covering all the possible scenarios. I am personally happy with the given test-plan.,0
They have discussed clearly what functionalities they are going to test to make the project more efficient. I think they have made a quite descent research in the testing aspect of the project.,0
The design includes the test plan.,0
"Yes, the test plan looks good. The author lists all the cases they need to  test.",0
Yes. The authors have made changes to the design document and are more specific about how exactly they plan to implement the new functionality.,0
"The team has mentioned properly what changes they are doing and how they will be doing them. In the first submission they had suggested the possible approaches. Now, they are having a concrete way they are implementing these changes.",0
"Yes, and at times, much more than necessary! ",0
No changes has been done,0
"Yes, they explained a lot for the changes. Great job!",0
"  The authors have done good job explaining the changes to be made to the system, and even explaining why other, more obvious options, are not chosen. It still sounds like a complicated change to make to the system.",0
The team added more information from the last time which aided in a better explanation of the problem. Good job team,0
1) The authors have adequately explained the changes to be made to the design document.,0
"The explanations are more than sufficient. Not only have the authors explained the changes to the system, but also explained the reasoning for considering those changes.

I like the way that they also explained the other different ways they could've integrated the GitHub metrics but avoided those methods with sufficient reasoning for the same.The team has also given an explanation of their database design modifications would be like which is good.",0
The authors have dived into the depths when explaining the changes. All of the changes are well defined and precise.,0
"Yes , excellent work done by the team. The design document adequately explains what is the problem that they are trying to solve, what is the proposed solution and how the solution would look like.  

There are enough details to in the document to understand what is being done and what changes are proposed. The document also has enough illustrations on what is the current situation. ",0
"Yes, they did.",0
The authors adequately explained  the changes  they plan to make.,0
Yes,0
"The authors have very well explained the problem statement and the changes to be made to the system, including flowcharts, the files to be modified/added and useful links.",0
Authors have clearly explained the changes to be made to the system. The design document was easy to understand.,0
"The team is going to improve compatibility with web content that relies on the WebAudio API by implementing missing pieces of incomplete node types (OscillatorNode) along with entire missing nodes (ConstantSourceNode, StereoPannerNode, IIRFilterNode). ",0
"Yes, they made detailed explanation about their changes.",0
The design seems to be flawless. All the principles and patterns used are flawless and to the point.,0
"Yep, they have good structure to show what and how they gonna do with the project",0
The design looks good. The code is already committed and approved by the concerned team. Good Job !,0
"Yes, their design appears to be sound.",0
The design appears to be sound and following appropriate principles.,0
The design seems to be sound. They have a sample design where they are explaining the tables and how they plan to work with them as well. The examples provided help understand how the data will be stored.,0
Yes,0
"yeah, Their  proposed design includes workflow, initial step, and subsequent steps. It was easy to follow their design. Their solution appears to be sound.",0
"Yes, I am  surprised that they have already finished the project. ",0
  The design appears to be sound. They have weighed their options and are using an official gem to interact with the github api.,0
I don't  see any issue in the design document. They have followed a good design principle.,0
"1) The authors have mentioned several approaches in which these functionalities could be implemented.

2) Their chosen approach is follows MVC architecture and DRY principles.",0
  The design sound very reasonable.,0
The design is concise and clear.,0
Yes,0
"The design is concise and clear. They have added reference images of how the system would look after their changes, which properly shows the expected implementation results.",0
Yes. It is thoroughly investigated.,0
The design is simple and easy to understand. The sin waves and the description about it helps to properly understand the changes made and its impact.,0
The design was not unnecessarily complex. It was as easy as it could be.,0
"Their design is much simple and clear, also easy to understand.",0
"Yeah, I believe it is as simple as possible while choosing the best path for the expertiza project to grow, but it still sounds like a very ambitious project for 1 group to complete.",0
Use of flowcharts and step by step explanation simplified  their solution. It was easy to grasp and design also appears to be simple.,0
Very simple and clear.,0
"With proper documentation, the problem is explained nicely and understanding of the complex problem is made easier.",0
1) Have clearly mentioned when will GitHub Api be hit to retrive the data and which gem will be used.,0
  Their design is simple and clear.,0
The team has done tremendous job in adding visualization aids. They have added application flow diagrams and visualized images. They have also included screenshots to explain the code functionality implementation of enabling self reviews and score pages. This makes the document descriptive and very easy to read and understand.   ,0
Self explanatory visual changes have been added. All the changes are described via the visual aids.,0
Yes the flow diagram and graph plots help to understand the changes and its implications. The diagrams clearly describe the change approach followed.,0
The flowcharts included in the design document clearly explain the changes that need to be done.,0
The design document includes proper visualization. It included appropriate flow charts and screenshots which made it easier to understand the design document and the project.,0
"Yes, the team has used flowcharts and diagrams which clearly describe the changes to be made to the system.",0
They provide pictures of their sound waves.,0
"Yes, the authors are using already existing gems for the implementation. I would have liked to see a section on caching if any.  

Rest the solution proposed looks simple and straightforward and looks that it will easily integrate into the current system

 ",0
The provided tests are in depth and will test the changes made thoroughly.,0
They have pretty good test plan as there is no code yet.,0
The use case diagram properly shows how the addition of this feature will help for  the instructor role.,0
The visualizations used by the team are comprehensive and well made.,0
Good design,0
"excellent use of screenshots, made things very clear for me.",0
"Yes, they use a lot of diagrams to show use case.",0
"  The photos included are superb at showing the expected View. 

They can have more 1 or 2 more stars if most of the Expteriza work for the github metrics was already completed when they made these screen shots.

Do you think it is feasible to expect that you can start a software project before getting a green light on the project in order to include high quality pictures of your proposed View in action?",0
It included a proper test plan. There was no test plan included in the previous version of the design document but authors have added it in the second round which made the design document complete.,0
Explains the different approaches with the help of use case diagram.,0
the design does include test plan and plans to test the functionalities ,0
  They not only use use case diagram but also mock-up screenshot to help the reader understand their design.,0
No,0
"Yes, it includes the test plan with a great detail.",0
Good test plan. Should include more test cases that check the functionality of GitHub integration. eg: If number of lines of code committed by a student is correctly computed.,0
  Test plans for both of their subtasks were  present.,0
"Yes, the authors have clearly explained the changes to be made to the system. Document is simple, succinct and easy to understand. Great use of flow charts, uml diagrams and mockups to visually represent the information is done. ",0
  Yes the author has provided a sufficient explanation of what changes needs to be done to the system by giving flow diagrams and screenshots about what changes they are going to incorporate in their system,0
Team has added all the diagrams and screenshots. The document is well explained and looks complete.,0
"Yes, their explanations are adequately explained the changes.",0
"1) The authors have clearly explained the changes to be made to the system.

2) They also have given the files to be modified/added for each change.

 ",0
Authors have clearly explained all the changes to be made and where to make them. The design document is quite clear and easy to understand.,0
I think that the authors have done a really good job of explaining and covering all the changes to be made. Overall this is the best document i have seen so far.,0
The authors have explained all the changes to be made very clearly and concisely. Each change is supplemented with sufficient diagrams and mock-ups so as to make the final task of visualization easier.,0
The document seems complete,0
"Yes, one of the best design docs of project 4!",0
"The document was very well written previously too, and they have improved it with diagrams and test. Nice work.",0
The authors have considerably improved on the document. UML diagrams as requested have been added.,0
"Yes, the design follows appropriate principles and patterns.

suggestions: not required.",0
"  As the project is based upon making changes to the UI of the system , thus there is no such specific pattern being followed however the design that they have made available in the form of screenshots appear very much inclined with the functionalities that they need to implement .",0
Design is good,0
"Yes, their design is very sound, and principles and patterns are used appropriately.",0
"1) The design appears to be sound.

2) Also follows proper design principles eg: for making changes to nomination and review questions, inheritance is used (inheriting methods from questions parent class)",0
The design seems to be appropriate and sound. It follows appropriate principles.,0
"Yes, the design appears to be very sound and follows all the principles that I know. I loved the format of the documentation as well.",0
They have explained very well,0
"Yes the design follows simple rails concepts and is pretty straightforward. I would like to see if the team uses existing gems available to speed up implementation and re use.  

 ",0
"Yes, looks clean.

Any design patterns used????",0
"Yes, the design appears to be sound and well made. ",0
"Yes, the design appears to be sound. There could be some rearrangement in the mock-up layout, e.g. text box for email address and 'Add' button could have the same horizontal alignment for a better user interface.",0
The design  seems to be very simple. I think the team has avoided unnecessary complications and are doing minimal changes to existing system to solve issues given to them.,0
"The design approach seems justified and inline with the functionalities required to be implemented. They have mentioned step wise details for all the changes they are going to take.

Done a good job. No rework required.",0
"  Yes the design is presented in a much simpler form which gives a very clear picture of how the changes are going to be implemented and which functionalities would be witnessing the changes , also as they have provide the screenshots it enhances the understanding about the project more.",0
"Yes, their design is simple and clear enough to read and understand.",0
"1) The design is simple and well modularized.

2) Each method is implementing only one task as it should.",0
The design does appear to be as simple as possible. The team have not unnecessarily complicated the project.,0
"Yes, the design is pretty simple and to the point. The design proposed is very clear and talk why each change is necessary.",0
  The design is straightforward and as simple as possible. The team has thought this project out very clearly and laid the same in the form of flowcharts and mock-ups. This has greatly reduced the complexity of the project and helped decrease the chances of clutter and confusion.,0
"Yes, adequate amount of details present",0
"Yes!  

The requirements are simple and the design plan clearly explains all the points.",0
"yes, design appears to be very simple.",0
"Great use of UML diagrams, flowcharts and mock-ups by the team to clearly explain the flow of their work. It is  easy to understand the flow and how the end product will look like.",0
They team has done awesome work in representing every detail possible in the flow diagrams. They have created UML diagrams which depicts the flow of the admin and students along with other actors. As mentioned earlier they have also represented the admin flow diagram and instructor flow diagram through the flow chart which makes it very easy for end user to understand the workflow of the requirements in the expertiza system.,0
  Yes the visualization is pretty clear and good.,0
Proper use of UML to explain the use cases and flow charts to explain the workflow has been done. The plan is complete.,0
"Yes, their visualization is good. They are clear and well described the changes.",0
"The design document includes flow charts, UML diagrams and screenshots which is really impressive as it made the document easier to understand.",0
"Yes, the  uml  diagrams sufficiently provide visualization.",0
The authors have added UML diagrams as requested in the previous review and it has made a lot of difference. The explanation is much clearer now.,0
Test plan outlines the functionalities that the team will test and it seems sufficient to test the changes.,0
"They team has done tremendous job in following the test driven approach for the project implementation. They have already included the tests they are writing for the functionality implementation. They have covered the exhaustive scenarios for the project in their test.

Their test plan is highly appreciative.",0
  The test plan is quite good as it covers all the test cases in the form of 11 test cases which test all the functionalities for the admin and the instructor role. It also considers the negative test cases like throwing an exception when the pending instructor tries to add more then 10 students to his/her course.,0
"Yes, they include the test plan.",0
1) The test cases cover all of the functionalities that they are going to implement.,0
"Yes, the document includes a test plan. There was no test plan present in the previous version of the design document but the team included the test plan in the second round. The test plan is clear and seems like it would really test the functionalities.",0
The test plan has been written in a very good way following the great  quality of documentation till the end. It covers all the edge cases and scenarios.,0
The test plans are excellent. The best I have seen so far.It has accurately taken all test cases into consideration and described the layout of the final test in the form of a pseudo code. Well Done on the test plan!!,0
"Yes, test plans are included",0
"Yes, the test plan looks good.

It covers all the functionalities.",0
Test plan seems thorough and well thought  out.,0
The team is following a Test Driven Development approach. They have defined the test cases that need to be tested after the implementation. It seems to completely test the feature.,0
"Yes, changes to be made are explained clearly. Document is very clear, includes necessary diagrams, mock-ups and everything possible to make anyone understand what the issues are and what team is planning to do to resolve them. Everything is included in a proper order like for each issue there is a separate flowchart and mock-up.

No suggestions required.",0
yes the authors have adaquately explained the changes to be made in the system.,0
The document is clearly and neatly written. All the necessary sections are present with good explanations.,0
Changes are well explained with good visual aids.,0
"They have explained every change  they want to make to fix the issue. The diagrams, in turn, help a lot to understand the flow of the system.",0
Yes the authors have adequately explained all the changes that need to be made. Each issue has a separate list of changes to be made and which files need to be edited.,0
The changes are very well documented. For each issue what are the files that needs to be changed is mentioned appropriately. The overall design looks efficient and avoids any duplication. Good Job!,0
"Both the problems and proposed changes are clearly detailed. My only suggestion is to put the description of the issue being solved in the same location as the solution to it, otherwise one has to scroll around the page to figure out which problem is being fixed.",0
"Yes, they have been thorough in their approach and this has been a project implemented to perfection. They have not only given proper UML diagrams and the like, but they have also implemented the code and showcased in the ""Test Plan"" and the ""Proposed Design"" section. ",0
"In round one, Team has well explained their approach and how are they going to do it. In this round, they have included detailed information and mock UI. It was easy to relate their approach. Their test plan is also thorough. I think the team would definitely be able to incorporate the new changes. Good job guys! ",0
The design was well explained in this  design  doc.,0
"Well explanation on problem statement. UML diagrams, flow charts given. Detailed explanation on problem statement. ",0
yes!,0
"Yes, the document seems to be perfect. It does follow all the appropriate principles and patterns.

No suggestions required.",0
"As far as the issues are concerned, the solutions do seem logical.",0
The design is apt following  the principles and are self-explanatory,0
Yes the design appears to be sound and the flow diagrams illustrate the flow of control very well.,0
All good design principles are being followed where necessary.,0
The design is perfectly well depicted in the form of the Logical Flow diagram  they have been thorough in pointing out the application flow in the Proposed Design section so as to elucidate the problem statement.,0
The design appears to be neat. ,0
The design appears to be sound following the appropriate  principles and patterns.,0
"Yes, well designed document. UI mock-ups given. It is structured. ",0
sound. so many diagrams.,0
"Yes, it is the simplest design and minimal work which is required to resolve the issues. It is very clearly explained.  One can clearly understand the problem statement and the proposed solution for the same. The design document is properly structured as well. ",0
design is simple and easy to understand.,0
"Yes, simple straightforward solutions.",0
The diagrams are very basic and covering the entire scope which is a good work by the team,0
Yes the design is robust and simple to understand. Each class and view only handles a specific functionality i.e it is modularised.,0
Yes the design is straight forward and easy to understand.,0
The design appears to be simple given the task at hand.,0
"Yes, the design is a very simple and effective representation of the problem statement and they serve a good representation on how they are working and implemented the changes to the staggered deadlines assignment section. ",0
"Undoubtedly, I like their color coding approach. It's something very simple and apt for the current system.",0
The design seems simple and clear.,0
very clear,0
"Yes, the provided diagrams deliver sufficient information about the implementation.

Flowcharts and mock UIs screenshots give a perfect picture of how the system will be after the required changes.

No suggestions required.",0
flowcharts are drawn which describe the flow how the system will work after implementation.,0
Great use of mock ups. Really appreciate it.,0
"Yes, they have added mock UI screenshots which is exactly what they are going to and should do.",0
Yes the diagrams clearly illustrate the proposed flow. Different diagrams are provided for different issues. One of the best wikis I have seen,0
Very good use of Class and Sequence diagrams to explain the entire design flow. It clearly conveys the thought process of authors and the overall design.,0
Lots of great visualizations are provided that outline a good amount of detail.,0
The team has added their mock UI which shows they have thought about the changes and modification. Mock UIs of the screen shows they are halfway the project. ,0
"The class diagram is very useful, and the mock UI  with indication on it make it more useful.",0
"Yes, design is informative. Change proposal is detailed. It describes well about how changes are to be implemented.",0
The diagram is perfect and clear,0
"Yes, design does include a well-described test plan. The provided tests will surely test the functionalities which will be implemenedt. The test plan is represented in a wonderful manner including pre-steps and different testing expectations.

Great work. No suggestions are required.",0
The test plan is comprehensive.,0
They have covered all the test plans along with detailed steps.,0
The test plan is thorough and contains lots of detail that will make it easy to design RSpec tests in the future.,0
"The Test Plans are thorough and they gone ahead and shown it in detail by breaking them into steps such as pre-steps, Functional, UI and Performance Testing. This is a very good way to achieve in-depth analysis of the problem and check how effective the solution is.",0
"I have to say their test plan includes user interface testing, performance testing, database testing etc. I have to say they have worked really hard for it. I have not yet come across any team who has a test plan like this. ",0
An appropriate test plan is included in this design doc.,0
yes the test coverage seems good,0
1) The authors have explained the functionalities and the changes to be made to the project in depth.,0
The authors have made a comprehensive document that clearly outlines the changes that they made. They have included the UML diagram depicting the flow of control. The design section lists the files that were modified and newly created. It also comprises the contents of the summary sheet that gets displayed once an instructor clicks the 360 Assessment icon; LowFI UI and a prototype revealing the relevant fields that are to be displayed in the grade summary.,0
The team has mentioned the problem statement and its importance by giving an example of how it saves the time of instructors.,0
"The changes are well explained with the help of use case UML diagrams, screen shots of the web pages and prototype of the view. Well done!",0
"Yes, the proposed changes and intended output is clearly mentioned in the design document.",0
The team has done a pretty good job of explaining the changes they are intending to make in great detail. They have added more details from the earlier version.,0
"The design looks fine,  team has provided the initial test plans.

A Lo-fi sketch is available as well.

The team could have put git links to the test plan code for better organization.",0
"1) The design doc is clearly explained.

2) Follows the right design principles.",0
The design looks sound and a lot of improvements have been made after the previous round. The design comprises of the list of files modified and created; the fields to be included in the summary sheet and screenshots showing sample prototype of the summary sheet. ,0
"Yes, the design seems to incorporate appropriate design patterns. The new view file added is also in accordance with design principles.",0
The design document is sound and well written.,0
"Yes, all required sketches, UML diagrams and views provided. Great work!",0
"Very good design, they use  LoFi sketch to demonstrate their design. ",0
"Yes, the design looks accurate and well thought through. ",0
"1) Simple and clear design.

 ",0
The design is simple and easy to understand because of ample explanation. The authors have also worked on the Activity UML diagram for this round making it easier for the readers to understand. All areas have been covered with respect to presenting the design lucidly.,0
The proposed design is easy to understand and explained properly with the  help of appropriate screenshots of the view.,0
"Actual project work has not started yet so code modifications have not been mentioned. However, the files to be changed seem appropriate.",0
Yes.,0
"Yes, the design is quite simple and easy to understand. The authors have taken a straightforward approach to implement the feature.",0
"UML and class diagram is not possible since the view is the main part.

1) The team explains how the final view should look like in detail.",0
"Yes, the document makes extensive use of visual aids- be it activity diagram (UML), screenshots of the views, LowFi UI Sketch of the grade sheet and a prototype of the view showing grade sheet with Expertiza's color scheme and style conventions. All these tools clearly project the changes that are made to the system.",0
The team has made a great effort to explain the design through a  UML diagram and screenshots of how the feature will work when added to the existing project.,0
"The Use case UML diagrams, images of related pages and view's prototype makes it easier to understand the team plans to make required changes to the system.",0
Using a Lofi sketch the team clearly shows the intended output.,0
"The authors have included flow diagrams, wire frames and even real screen mock-ups. They really help improve clarity.",0
1) The test comprehensively tests the functioning of the system,0
The team has completed the implementation and have included the screenshots of the Rspec code that tests the  assessment360_controller.rb  and specifically the course_student_grade_summary method. They test whether the instance variables provided in the view have been properly instantiated without concerning too much about the values that they hold. They back this up with a link to Ruby's best practice guide for functional tests for controllers. Plus they include feature tests to check whether correct details are displayed. They have also justified the reason for not performing unit tests as they don't alter the model. The highlight of this document is the video links showing the tests performed. Kudos to the team for the effort.,0
The test design  includes both controller as well as feature tests. The team has also  made an effort  by putting up video links of the running of tests.,0
The authors have explained well on how they intend to test the controllers and features given that the project does not involve any changes to model files. I think    Ruby-On-Rails Guide - Functional Tests for Your Controllers is a good way to go.,0
The tests cover all the required functionality. And as it is mentioned controller tests make more sense than unit tests.,0
"Yes, tests are explained thoroughly with written code. ",0
The authors have proposed an elaborate test plan and it covers the entirety of the functionality they are building.,0
Authors have explained well the changes to be made in the system.,0
They have mentioned all the changes that have to be made to fix the issues. The screenshots with which changes are to be made in the code explains a lot,0
  The authors have described all the proposed changes well. Each issue and with it it's detailed code is given. Well written and solid effort!,0
"The wiki documentation is extremely well written with all changes explained clearly and concisely. The good thing about this wiki is that the proposed solution sections is brilliantly explained. The team have clearly mentioned all filenames where they propose to make changes, drawn diagrams to illustrate the flow control, and added snippets of code where necessary.

Brilliant",0
"Yes, the authors have adequately explained what has to be done, the proposed changes,etc.",0
"Yes, the authors have clearly explained where and what changes are to be made. They have provided a clear approach for the various fixes in the project.",0
Explained in detail which is very good.,0
"Yes, the authors have nicely explained the changes to be made.

Good work team.",0
The authors have highlighted certain parts pf the design where the changes were made. This makes is easier for the reader to understand the changes made. The team has explained the changes made in a clear manner.,0
The design and fixes are very well explained with codesnips that include the incorporated adjustments. Nice work.,0
Yes the design follow the principle and they have added designs for each issue specifying every detail which is quite a task,0
  Yes the design appears to be sound and follows Ruby principles. No code has been repeated and they are using pre written functions in many places instead of just writing the logic again. Good work,0
"The design/proposed solutions look completely logical and should fix the bugs with no/least redundancy. It also looks like the team has already managed to fix a few bugs as well. 

Kudos to them.",0
The design appears to be sound: I would make the same choices they did to address the issues.,0
"Well, it looks sound to me. It follows the DRY principles as well.",0
The design appears to be sound and following appropriate principles. The document is also well described.,0
"All the issues are stated and addressed nicely.

The design looks good.",0
The design appears to be clear and the team has also implemented functionality to their project. It shows that the team has organized and implemented the design well.,0
The team has nailed down which parts of code need to be modified. The changes introduced in the design document are simple and minimal and do not require any extensive discussions about the appropriate principles or patterns.,0
design is simple and easy to understand.,0
The design is very clear and helps in better understanding the flow of the system.,0
"The design proposal is coherent and easy to understand. The proposed design and steps for solution are also logical. The team have done a lot of work to think about how to solve the bugs.

Good job guys :)",0
Design appears really simple. Only a couple of added lines here and there.,0
The design looks perfect. It is neither overly simple nor it is too complicated.,0
The design seems to be as simple as possible. Authors have not unnecessarily complicated the approach but rather have given a simple approach for various fixes.,0
"Yes ,it looks simple based on the code snippets they have given and by the diagrams.",0
"Yes, the design is a very simple and effective representation of the problem statement and they serve a good representation on how they are working and implemented the changes to the review section. ",0
"The team has explained the issues and their solutions clearly. The design is simple, hence easy to understand. The proposed solution section is well written where the team has described the changes made in respective files.",0
  The visualization provided in the form of flow diagrams in very easy to understand. However ER diagrams of main DB tables could have been provided because it is difficult to understand the data flow and inter relation between tables.,0
The diagrams in the wiki clearly describe the flow for proposed changes to the system. We can clearly decipher from the diagrams what the intended functionality is. Good job :),0
"No class diagram was needed, and their flow charts and code snippets show the control logic simply.

 ",0
The team has put UML diagrams for every issue which clearly explains the issue and the workflow.,0
The document includes flowcharts which clearly describe the project flow and what needs to be done.,0
yes it does.,0
"Could have included some screenshots. Otherwise, great work by the team on UML diagrams.",0
The team has provided flow charts that explain the working of the system. The team has provided flowcharts for each issue which is commendable.,0
The provided diagrams are visualizations of the workflows of different actors in the context of given five issues. They further clarify the changes that are to be made in this project.,0
Detailed test plans are mentioned in the wiki which probably covers all the cases.,0
  Yes the design includes a test plan. The tests really test the functionality and also test adverse conditions to see whether error messages are being shown,0
"The test plan section defines the steps needed to manually test the functionalities, but I would suggest the team to also include the logic they propose to use in the rspec tests, the objects they would mock etc.",0
"Test plan is included, but it makes many references to manual tests. The tests they state could be automated in a straight forward manner.",0
The test plan has all the manual testing and automatic testing to be done on each issue.,0
The test plan is included in the document. Both manual and automated testing test plans are given which is appreciable. ,0
"Elaborative test plan, which is really good.",0
Test plans are present and explained in detail.  The tests are really in depth for each issue the team will be fixing.,0
"The team has improved their design by adding extra test cases and test procedures which were lacking in the previous submission. The team has provided test cases for each issue, thereby testing every functionality of the project.",0
The documentation done by the team is very detailed and explains the problem statement very clearly. They have  described  the functionality change in bullet points which makes it very easy to understand the sub parts required to achieve the main functionality in simple terms. ,0
Yes the author has made a great attempt to explain the changes by trying to explain the changes required with the help of the application flow diagram and the use case diagram and how the changes were implemented by giving screenshots of the changes.,0
The wiki page is very explanatory and the authors have explained the issue and fix very well,0
Yes the required changes for the reviews is explained clearly. The design for each required change is also explained in depth now.,0
The authors have clearly mentioned the changes to be made using Problem Statement and Use Case Diagram.,0
"Yes, they have been thorough in their approach and this has been a project implemented to perfection. They have not only given proper UML diagrams and the like, but they have also implemented the code and showcased in the ""Implementation"" section. ",0
The team explained  everything required and not leave anything behind.,0
"The design seems to be following the appropriate principles and uses the appropriate guidelines.

They usecase  diagram mentions each actor and the role associated.",0
Yes,0
Yes the design is very simple and explains the changes required in a very clear manner,0
The flow and UML  diagrams are well designed and explain a lot about the system flow. addition of detailed use case helps support the diagram,0
"The design is perfectly well depicted in the form of the use case diagram in which the users are student and instructor and the data base is where the actions are stored in the database and the retrieved from the same for the case of reviews information.  

Also, they have been thorough in pointing out the application flow in the Application Flow section so as to elucidate the problem statement.",0
I like the part where the peer review has been given more weightage in comparison to self review in the composite score.,0
The design appears to followed appropriate  principles and patterns.,0
es the design is very simple and explains the changes required in a very clear manner,0
The design is simple and very much in depth. and follows  the principle,0
Yes the design is simple and easy to understand for others too. The explanation along with diagrams provides enough information to understand the use-case.,0
"Yes, the design is a very simple and effective representation of the problem statement and they serve a good representation on how they are working and implemented the changes to the review section. ",0
"Yes, the design looks simple , no complications and the screenshots are really helpful.",0
The design is as simple as possible.,0
Basic UML used,0
yes the application flow diagram tells of how the functionality will be accessed both by user and student and the use case diagram explains the interaction of the instructor and the students for the particular functionalities ,0
Some UI screenshots are added along with design diagrams which describe the system. The UI or mock UI helps in better understanding,0
"The visualizations seem to be complete. The team has included an application flow diagram, a use case diagram and also a screenshot of how the actual result should look. So, in my opinion, good job done!",0
The team has done tremendous job in adding visualization aids. They have added application flow diagrams for every actor along with the UML diagram of the student and instructor. They have also included screenshots to explain the code functionality implementation of enabling self reviews and score pages. This makes the document descriptive and very easy to read and understand.   ,0
The chart and diagrams are well done and help explain how the code will work.,0
The use case diagram and application flow diagram very well explains the changes made to the system.,0
Yes the visuals provided with this doc are clear and just by that a lot can be understood.,0
The test plan added is just a basic case and as the changes are just some calculations to be made test plan is not much of a requirement for the project.,0
A test plan is included in this design doc.,0
No changes has been done,0
"Yes, they explained a lot for the changes. Great job!",0
"The team has mentioned properly what changes they are doing and how they will be doing them. In the first submission they had suggested the possible approaches. Now, they are having a concrete way they are implementing these changes.",0
"Yes, and at times, much more than necessary! ",0
Yes. The authors have made changes to the design document and are more specific about how exactly they plan to implement the new functionality.,0
